South Shore Hospital,137,Chicago,IL
Sparta Community Hospital,25,Sparta,IL
SSM Health Good Samaritan Hospital - Mount Vernon,125,Mount Vernon,IL
SSM Health Saint Mary's Hospital-Centralia,116,Centralia,IL
St. Margaret's Health-Peru,49,Peru,IL
Streamwood Behavioral Health Center,178,Streamwood,IL
Swedish Hospital,306,Chicago,IL
SwedishAmerican Hospital,313,Rockford,IL
Taylorville Memorial Hospital,25,Taylorville,IL
The Pavilion Behavioral Health System,72,Champaign,IL
The Ronald McDonald Children's Hospital at Loyola,0,Maywood,IL
Thomas H. Boyd Memorial Hospital,25,Carrollton,IL
Thorek Memorial Hospital,156,Chicago,IL
Touchette Regional Hospital,123,Centreville,IL
UChicago Medicine,678,Chicago,IL
UChicago Medicine Center for Care and Discovery - Hyde Park,0,Chicago,IL
UChicago Medicine Ingalls Memorial Hospital,326,Harvey,IL
UChicago Medicine Mitchell Hospital - Hyde Park,0,Chicago,IL
Union County Hospital,25,Anna,IL
Unity Point Health Memorial Hospital ,18,Carthage,IL
UnityPoint Health - Methodist ,280,Peoria,IL
UnityPoint Health - Pekin,95,Pekin,IL
UnityPoint Health - Proctor,170,Peoria,IL
UnityPoint Health Trinity - Moline,0,Moline,IL
UnityPoint Health Trinity - Rock Island,318,Rock Island,IL
University of Illinois Medical Center,484,Chicago,IL
VA Illiana Health Care System,0,Danville,IL
Van Matre Encompass Health  Rehabilitation Hospital,65,Rockford,IL
Vista Medical Center East,190,Waukegan,IL
Wabash General Hospital,25,Mount Carmel,IL
Warner Hospital and Healthcare Services ,15,Clinton,IL
Washington County Hospital,22,Nashville,IL
Weiss Memorial Hospital,144,Chicago,IL
West Suburban Medical Center,174,Oak Park,IL
Adams Memorial Hospital,25,Decatur,IN
AMG Specialty Hospital - Muncie,41,Muncie,IN
AMG Specialty Hospital Central Indiana - Hancock,0,Greenfield,IN
Ascension Medical Group St. Vincent Heart Care,107,Carmel,IN
Ascension Saint Vincent Carmel,153,Carmel,IN
Ascension Saint Vincent Clay,25,Brazil,IN
Ascension Saint Vincent Evansville,376,Evansville,IN
Ascension Saint Vincent Fishers,46,Fishers,IN
Ascension Saint Vincent Indianapolis Hospital,836,Indianapolis,IN
Ascension Saint Vincent Stress Center,0,Indianapolis,IN
Ascension Saint Vincent Women's Hospital,182,Indianapolis,IN
Ascension St. Vincent - Seton,72,Indianapolis,IN
Ascension St. Vincent Castleton,0,Indianapolis,IN
Ascension St. Vincent Dunn,25,Bedford,IN
Ascension St. Vincent Hospital Avon,20,Avon,IN
Ascension St. Vincent Indianapolis South,0,Indianapolis,IN
Ascension St. Vincent Jennings,25,North Vernon,IN
Ascension St. Vincent Kokomo,129,Kokomo,IN
Ascension St. Vincent Mercy,18,Elwood,IN
Ascension St. Vincent Noblesville,0,Noblesville,IN
Ascension St. Vincent Plainfield,0,Plainfield,IN
Ascension St. Vincent Randolph,25,Winchester,IN
Ascension St. Vincent Salem,25,Salem,IN
Ascension St. Vincent Warrick,35,Boonville,IN
Ascension St. Vincent Williamsport,16,Williamsport,IN
Assurance Health Indianapolis,23,Indianapolis,IN
Baptist Health Floyd,225,New Albany,IN
Bloomington Meadows Hospital,71,Bloomington,IN
Bluffton Regional Medical Center,68,Bluffton,IN
Bowen Center - Warsaw,16,Warsaw,IN
Brentwood Springs,48,Newburgh,IN
Cameron Memorial Community Hospital,25,Angola,IN
Clark Memorial Hospital,168,Jeffersonville,IN
Cobalt Rehabilitation Clarksville,0,Clarksville,IN
Columbus Behavioral Center for Children and Adolescents,0,Columbus,IN
Columbus Regional Hospital,175,Columbus,IN
Community Heart And Vascular Hospital,56,Indianapolis,IN
Community Hospital,445,Munster,IN
Community Hospital Anderson,134,Anderson,IN
Community Hospital East,335,Indianapolis,IN
Community Hospital North,328,Indianapolis,IN
Community Hospital of Bremen,24,Bremen,IN
Community Hospital South,169,Indianapolis,IN
Community Howard Regional Health,112,Kokomo,IN
Community Howard Specialty Hospital ,30,Kokomo,IN
Community Mental Health Center Inc.,16,Lawrenceburg,IN
Community Rehabilitation Hospital North,60,Indianapolis,IN
Community Rehabilitation Hospital South,44,Greenwood,IN
Community Stroke & Rehabilitation Center,30,Crown Point,IN
Cornerstone Behavioral Health Center,16,Marion,IN
Danville Hospital Main Campus,133,Danville,IN
Daviess Community Hospital,74,Washington,IN
Deaconess Cross Pointe,60,Evansville,IN
Deaconess Gateway Hospital,0,Newburgh,IN
Deaconess Gibson Hospital,25,Princeton,IN
Deaconess Midtown Hospital,555,Evansville,IN
Decatur County Memorial Hospital,25,Greensburg,IN
Doctors NeuroPsychiatric Hospital,37,Bremen,IN
Dukes Memorial Hospital,25,Peru,IN
Dupont Hospital,131,Fort Wayne,IN
Elkhart General Hospital,240,Elkhart,IN
Encompass Health Deaconess Rehabilitation Hospital,98,Newburgh,IN
Epworth Hospital,126,South Bend,IN
Evansville Psychiatric Children's Center,0,Evansville,IN
Evansville State Hospital,168,Evansville,IN
Fairbanks Hospital,86,Indianapolis,IN
Four County Counseling Center,16,Logansport,IN
Franciscan  Health  Crawfordsville,40,Crawfordsville,IN
Franciscan  Health  Indianapolis ,462,Indianapolis,IN
Franciscan  Health  Lafayette Central,94,Lafayette,IN
Franciscan  Health Lafayette East,199,Lafayette,IN
Franciscan Health  Hammond,226,Hammond,IN
Franciscan Health  Michigan City ,113,Michigan City,IN
Franciscan Health  Mooresville Campus,83,Mooresville,IN
Franciscan Health  Munster ,63,Munster,IN
Franciscan Health Carmel,6,Carmel,IN
Franciscan Health Crown Point,192,Crown Point,IN
Franciscan Health Dyer Campus,156,Dyer,IN
Franciscan Health Rensselaer,25,Rensselaer,IN
Good Samaritan Hospital,144,Vincennes,IN
Goshen Hospital,107,Goshen,IN
Greene County General Hospital,25,Linton,IN
Hamilton Center Inc.,16,Terre Haute,IN
Hancock Regional Hospital,71,Greenfield,IN
Harrison County Hospital,25,Corydon,IN
Harsha Behavioral Center,81,Terre Haute,IN
Henry Community Health,48,New Castle,IN
Indiana University Health Frankfort Hospital,25,Frankfort,IN
Indianapolis Rehabilitation Hospital,0,Carmel,IN
IU Health Arnett Hospital,185,Lafayette,IN
IU Health Ball Memorial Hospital ,324,Muncie,IN
IU Health Bedford Hospital ,25,Bedford,IN
IU Health Blackford Hospital ,15,Hartford City,IN
IU Health Bloomington Hospital ,278,Bloomington,IN
IU Health Jay Hospital ,35,Portland,IN
IU Health Methodist University,1270,Indianapolis,IN
IU Health North Hospital ,149,Carmel,IN
IU Health Paoli Hospital ,24,Paoli,IN
IU Health Saxony Hospital ,0,Fishers,IN
IU Health Tipton Hospital ,25,Tipton,IN
IU Health University Hospital ,0,Indianapolis,IN
IU Health West Hospital ,123,Avon,IN
IU Health White Memorial Hospital ,25,Monticello,IN
Johnson Memorial Health,49,Franklin,IN
Kindred Hospital - Indianapolis,59,Indianapolis,IN
Kindred Hospital Indianapolis North,45,Indianapolis,IN
Kindred Hospital Northwest Indiana,56,Hammond,IN
King's Daughters' Hospital & Health Services,82,Madison,IN
Kosciusko Community Hospital,72,Warsaw,IN
Lafayette Regional Rehabilitation Hospital,40,Lafayette,IN
Larue Carter Hospital ,159,Indianapolis,IN
Logansport Memorial Hospital,37,Logansport,IN
Lutheran Health Network The Orthopedic Hospital,39,Fort Wayne,IN
Lutheran Hospital ,387,Fort Wayne,IN
Madison State Hospital,150,Madison,IN
Margaret Mary Health - Main Campus,25,Batesville,IN
Marion General Hospital,131,Marion,IN
Medical Behavioral Hospital of Mishawaka,30,Mishawaka,IN
Memorial Hospital,409,South Bend,IN
Memorial Hospital and Health Care Center,137,Jasper,IN
Meridian Health Services Muncie Campus,12,Muncie,IN
Methodist Hospitals - Northlake Campus,491,Gary,IN
Methodist Hospitals - Southlake Campus,319,Merrillville,IN
MHP Medical Center,46,Shelbyville,IN
Michiana Behavioral Health Center,54,Plymouth,IN
Monroe Hospital,32,Bloomington,IN
NeuroBehavioral Hospital of Northwest Indiana / Chicago,70,Crown Point,IN
NeuroDiagnostic Institute,0,Indianapolis,IN
NeuroPsychiatric Hospital of Indianapolis ,50,Indianapolis,IN
Northeastern Center,16,Kendallville,IN
Northwest Health-La Porte,129,La Porte,IN
Northwest Health-Portage,0,Portage,IN
Northwest Health-Porter,252,Valparaiso,IN
Northwest Health-Starke,15,Knox,IN
Oaklawn,16,Goshen,IN
Options Behavioral Health System,70,Indianapolis,IN
OrthoIndy Hospital,38,Indianapolis,IN
Park Center,16,Fort Wayne,IN
Parkview DeKalb Hospital,37,Auburn,IN
Parkview Hospital Randallia,0,Fort Wayne,IN
Parkview Huntington Hospital,36,Huntington,IN
Parkview LaGrange Hospital,25,LaGrange,IN
Parkview Noble Hospital,31,Kendallville,IN
Parkview Ortho Hospital,37,Fort Wayne,IN
Parkview Regional Medical Center,724,Fort Wayne,IN
Parkview Wabash Hospital,18,Wabash,IN
Parkview Whitley Hospital,30,Columbia City,IN
Perry County Memorial Hospital,25,Tell City,IN
Peyton Manning Children's Hospital,0,Indianapolis,IN
Pinnacle Hospital,18,Crown Point,IN
Plymouth Medical Center,45,Plymouth,IN
PMC Regional Hospital ,10,New Albany,IN
Porter Starke Services - Inpatient Care Center,16,Valparaiso,IN
Pulaski Memorial Hospital,25,Winamac,IN
Putnam County Hospital,25,Greencastle,IN
Regency Hospital of Northwest Indiana,61,East Chicago,IN
Regency Hospital Porter,0,Portage,IN
Regional Health Clinic Merrillville,16,Merrillville,IN
Rehabilitation Hospital of Fort Wayne,36,Fort Wayne,IN
Rehabilitation Hospital of Indiana,91,Indianapolis,IN
Reid Hospital,221,Richmond,IN
Richard L. Roudebush VA Medical Center,0,Indianapolis,IN
Richmond State Hospital,213,Richmond,IN
Riley Hospital for Children,0,Indianapolis,IN
River Bend Hospital,16,West Lafayette,IN
Riverview Health Noblesville Hospital,174,Noblesville,IN
Riverview Health Westfield Hospital ,0,Westfield,IN
Rush Memorial Hospital,25,Rushville,IN
Saint Catherine Hospital,188,East Chicago,IN
Saint Joseph Health Mishawaka Medical Center,293,Mishawaka,IN
Saint Joseph Hospital,76,Fort Wayne,IN
Saint Mary Medical Center,200,Hobart,IN
Saint Vincent Anderson ,157,Anderson,IN
Schneck Medical Center,85,Seymour,IN
Scott Memorial Hospital,25,Scottsburg,IN
Select Specialty Hospital - Evansville,60,Evansville,IN
Sidney and Lois Eskenazi Hospital ,342,Indianapolis,IN
Southern Indiana Rehab Hospital,60,New Albany,IN
St. Elizabeth Dearborn,62,Lawrenceburg,IN
Sullivan County Community Hospital,25,Sullivan,IN
Sycamore Springs,48,Lafayette,IN
Terre Haute Regional Hospital,195,Terre Haute,IN
The Heart Hospital ,24,Newburgh,IN
The Women's Hospital,74,Newburgh,IN
Union Hospital,257,Terre Haute,IN
Union Hospital Clinton,25,Clinton,IN
Unity Medical and Surgical Hospital ,29,Mishawaka,IN
VA Northern Indiana Health Care System - Fort Wayne Campus,0,Fort Wayne,IN
Valle Vista Health System,68,Greenwood,IN
Vibra Hospital of Northwestern Indiana,40,Crown Point,IN
Wellstone Regional Hospital,100,Jeffersonville,IN
Witham Memorial Hospital,96,Lebanon,IN
Woodlawn Hospital,25,Rochester,IN
Adair County Memorial Hospital,25,Greenfield,IA
Audubon County Memorial Hospital,17,Audubon,IA
Avera Holy Family Hospital,22,Estherville,IA
Blank Children's Hospital,0,Des Moines,IA
Blessing Health Keokuk,49,Keokuk,IA
Boone County Hospital,25,Boone,IA
Broadlawns Medical Center,117,Des Moines,IA
Buchanan County Health Center,25,Independence,IA
Buena Vista Regional Medical Center,35,Storm Lake,IA
Burgess Health Center,25,Onawa,IA
Cass County Memorial Hospital,29,Atlantic,IA
Cedar Falls Medical Center,50,Cedar Falls,IA
Cherokee Mental Health Institute,36,Cherokee,IA
Cherokee Regional Medical Center,25,Cherokee,IA
CHI Health Mercy Corning,22,Corning,IA
CHI Health Mercy Council Bluffs,145,Council Bluffs,IA
CHI Health Missouri Valley,25,Missouri Valley,IA
Clarinda Regional Health Center,25,Clarinda,IA
Clarke County Hospital,25,Osceola,IA
Clive Behavioral Health,0,Clive,IA
Community Memorial Hospital,16,Sumner,IA
Compass Memorial Healthcare,25,Marengo,IA
Crawford County Memorial Hospital,25,Denison,IA
Dallas County Hospital,25,Perry,IA
Davis County Hospital & Clinics,25,Bloomfield,IA
Decatur County Hospital,11,Leon,IA
Eagle View Behavioral Health,0,Bettendorf,IA
Floyd County Medical Center,25,Charles City,IA
Floyd Valley Hospital,25,Le Mars,IA
Fort Madison Community Hospital,50,Fort Madison,IA
Franklin General Hospital,77,Hampton,IA
Genesis Medical Center Davenport, East Rusholme Street,345,Davenport,IA
Genesis Medical Center DeWitt,13,DeWitt,IA
Genesis Medical Center West Central Park,0,Davenport,IA
George C. Grape Community Hospital,25,Hamburg,IA
Great River Medical Center,307,West Burlington,IA
Greater Regional Medical Center,25,Creston,IA
Greene County Medical Center,25,Jefferson,IA
Grundy County Memorial Hospital,25,Grundy Center,IA
Gundersen Palmer Lutheran Hospital And Clinics,25,West Union,IA
Guthrie County Hospital,25,Guthrie Center,IA
Guttenberg Municipal Hospital,25,Guttenberg,IA
Hancock County Health System,25,Britt,IA
Hansen Family Hospital,19,Iowa Falls,IA
Hawarden Community Hospital,25,Hawarden,IA
Hegg Health Center,25,Rock Valley,IA
Henry County Health Center,99,Mount Pleasant,IA
Horn Memorial Hospital,25,Ida Grove,IA
Humboldt County Memorial Hospital,17,Humboldt,IA
Independence Mental Health Institute,56,Independence,IA
Iowa City VA Health Care System,0,Iowa City,IA
Iowa Lutheran Hospital,189,Des Moines,IA
Iowa Methodist Medical Center ,657,Des Moines,IA
Iowa Specialty Hospital-Belmond,22,Belmond,IA
Iowa Specialty Hospital-Clarion,25,Clarion,IA
Jackson County Regional Health Center,25,Maquoketa,IA
Jefferson County Hospital,25,Fairfield,IA
Jones Regional Medical Center,22,Anamosa,IA
Keokuk County Health Center,25,Sigourney,IA
Knoxville Hospital and Clinics,25,Knoxville,IA
Kossuth Regional Health Center,24,Algona,IA
Lakes Regional Hospital,44,Spirit Lake,IA
Loring Hospital,25,Sac City,IA
Lucas County Health Center,25,Chariton,IA
Madison County Memorial Hospital,25,Winterset,IA
Mahaska Hospital,25,Oskaloosa,IA
Manning Regional Healthcare Center,17,Manning,IA
Mary Greeley Medical Center,219,Ames,IA
Mercy Iowa City,183,Iowa City,IA
Mercy Medical Center,241,Cedar Rapids,IA
MercyOne Centerville Medical Center,25,Centerville,IA
MercyOne Clinton Medical Center,107,Clinton,IA
MercyOne Clive Rehabilitation Hospital ,50,Clive,IA
MercyOne Des Moines,583,Des Moines,IA
MercyOne Dubuque Medical Center,179,Dubuque,IA
MercyOne Dyersville Medical Center,20,Dyersville,IA
MercyOne Elkader Medical Center ,15,Elkader,IA
MercyOne New Hampton,8,New Hampton,IA
MercyOne Newton Medical Center,48,Newton,IA
MercyOne North Iowa,235,Mason City,IA
MercyOne Oelwein Medical Center,64,Oelwein,IA
MercyOne Primghar Medical Center,14,Primghar,IA
MercyOne Siouxland Medical Center,197,Sioux City,IA
MercyOne Waterloo Medical Center,187,Waterloo,IA
MercyOne West Des Moines Medical Center,0,West Des Moines,IA
Methodist Jennie Edmundson Hospital,110,Council Bluffs,IA
Methodist West Hospital,0,West Des Moines,IA
Mitchell County Regional Health Center,25,Osage,IA
Monroe County Hospital,25,Albia,IA
Montgomery County Memorial Hospital,25,Red Oak,IA
Myrtue Medical Center,25,Harlan,IA
Orange City Hospital,25,Orange City,IA
Osceola Regional Health Center,25,Sibley,IA
Ottumwa Regional Health Center,120,Ottumwa,IA
Palo Alto County Hospital,24,Emmetsburg,IA
Pella Regional Health Center,25,Pella,IA
Pocahontas Community Hospital,25,Pocahontas,IA
Regional Health Services of Howard County,18,Cresco,IA
Regional Medical Center,25,Manchester,IA
Ringgold County Hospital,16,Mount Ayr,IA
Saint Anthony Regional Hospital,142,Carroll,IA
Saint Luke's Hospital,345,Cedar Rapids,IA
Sanford Sheldon Medical Center,25,Sheldon,IA
Select Specialty Hospital - Des Moines,30,Des Moines,IA
Select Specialty Hospital Quad Cities,50,Davenport,IA
Shenandoah Medical Center,25,Shenandoah,IA
Sioux Center Health Center,88,Sioux Center,IA
Spencer Hospital,64,Spencer,IA
Stewart Memorial Community Hospital,25,Lake City,IA
Story County Medical Center-North Campus,17,Nevada,IA
Story County Medical Center-South Campus,0,Nevada,IA
Trinity Regional Medical Center,40,Fort Dodge,IA
UnityPoint Health - Allen Hospital,199,Waterloo,IA
UnityPoint Health - Finley Hospital ,106,Dubuque,IA
UnityPoint Health - Grinnell Regional Medical Center. ,49,Grinnell,IA
UnityPoint Health - Trinity,38,Muscatine,IA
UnityPoint Health - Trinity,87,Bettendorf,IA
UnityPoint Health Marshalltown,27,Marshalltown,IA
UnityPoint Health St. Luke's Regional Medical Center,183,Sioux City,IA
University of Iowa Hospitals & Clinics,790,Iowa City,IA
VA Central Iowa Health Care System,0,Des Moines,IA
Van Buren County Hospital,25,Keosauqua,IA
Van Diest Medical Center,25,Webster City,IA
Veterans Memorial Hospital,25,Waukon,IA
Virginia Gay Hospital,25,Vinton,IA
Washington County Hospital,22,Washington,IA
Waverly Health Center,21,Waverly,IA
Wayne County Hospital,25,Corydon,IA
Winneshiek Medical Center,25,Decorah,IA
 University of Kansas Health System Saint Francis Campus,264,Topeka,KS
AdventHealth Ottawa,47,Ottawa,KS
AdventHealth Shawnee Mission,359,Shawnee Mission,KS
Allen County Regional Hospital,25,Iola,KS
Amberwell Atchison,25,Atchison,KS
Anderson County Hospital,12,Garnett,KS
Ascension Via Christi Behavioral Health Center,0,Wichita,KS
Ascension Via Christi Hospital in Manhattan,94,Manhattan,KS
Ascension Via Christi Hospital in Pittsburg,76,Pittsburg,KS
Ascension Via Christi Rehabilitation Hospital,58,Wichita,KS
Ascension Via Christi St. Francis,650,Wichita,KS
Ascension Via Christi St. Joseph,0,Wichita,KS
Ascension Via Christi St. Teresa,57,Wichita,KS
Ashland Health Center,25,Ashland,KS
Bob Wilson Memorial Grant County Hospital,26,Ulysses,KS
Cheyenne County Hospital,16,Saint Francis,KS
Children's Mercy Hospital Kansas,50,Overland Park,KS
Citizens Medical Center,83,Colby,KS
Clara Barton Hospital,17,Hoisington,KS
Clay County Medical Center,18,Clay Center,KS
Cloud County Health Center,22,Concordia,KS
Coffey County Hospital,61,Burlington,KS
Coffeyville Regional Medical Center,47,Coffeyville,KS
Comanche County Hospital,12,Coldwater,KS
Community Hospital Onaga,25,Onaga,KS
Community Memorial Healthcare,23,Marysville,KS
Cottonwood Springs,72,Olathe,KS
Decatur County Hospital,18,Oberlin,KS
Doctors Hospital,9,Leawood,KS
Edwards County Hospital and Healthcare Center,12,Kinsley,KS
Ellinwood District Hospital,25,Ellinwood,KS
Ellsworth County Medical Center,18,Ellsworth,KS
